id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
11090729,2016-03-04 3:12:12 p.m. GMT-03:00,04-03-16,2016-03-04 12:12:12 UTC,Baghdad,852584,claudio40,Claudio De Oliveira,2018-04-18 00:56:09 UTC,2023-03-25 21:33:53 UTC,research,,https://www.inaturalist.org/observations/11090729,https://static.inaturalist.org/photos/15663044/medium.jpeg,,,,5,1,false,2,"Alto Paraíso de Goiás, BR-GO, BR",-14.15705631,-47.46202821,52,,,,30981,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
12266762,2010/03/24 12:03 PM UTC,24-03-10,2010-03-24 12:03:00 UTC,UTC,824095,diogoloretto,Diogo Loretto,2018-05-08 15:53:42 UTC,2023-04-08 18:09:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12266762,https://static.inaturalist.org/photos/17639521/medium.jpeg,,,,3,0,false,,"Tocantins, BR",-7.874434169,-48.25406522,122,,,,31302,,obscured,true,,,Cereus mirabella,Cereus mirabella,Mandacaru-de-Mirabela,Plantae,190472
14012333,14-05-17 11:23,14-05-17,,Brasilia,157358,andre_menegotto,André Menegotto,2018-07-03 15:12:20 UTC,2021-02-28 20:35:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14012333,https://inaturalist-open-data.s3.amazonaws.com/photos/20727285/medium.jpg,,,,3,0,false,,"Pirenópolis - GO, Brasil",-15.84197851,-48.90642693,5,,,,5,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
25266150,2014/08/10 1:14 PM PDT,10-08-14,2014-08-10 20:14:00 UTC,Pacific Time (US & Canada),536,virusmanbob,Robert Siegel,2019-05-17 16:05:47 UTC,2023-04-02 10:15:43 UTC,research,,https://www.inaturalist.org/observations/25266150,https://static.inaturalist.org/photos/39115715/medium.jpg,,,,3,0,false,,"Chapada dos Guimarães - State of Mato Grosso, Brazil",-15.4639898,-55.749869,138283,,,,138283,,open,false,,,Arthrocereus spinosissimus,Arthrocereus spinosissimus,Mandacarim-espinhoso,Plantae,437302
28748682,2019-07-13 12:18:24 PM GMT-03:00,13-07-19,2019-07-13 15:18:24 UTC,Brasilia,769192,laurentfloresta,Laurent Quéno,2019-07-13 19:12:11 UTC,2021-02-28 20:31:38 UTC,research,,https://www.inaturalist.org/observations/28748682,https://static.inaturalist.org/photos/44833819/medium.jpeg,,,,3,0,false,2,"Pirineus, Pirineus, Cocalzinho de Goiás, BR-GO, BR",-15.80351626,-48.83782008,10,,,,10,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
30865526,Sat Aug 03 2019 20:49:55 GMT+0200 (GMT+2),03-08-19,2019-08-03 18:49:55 UTC,Africa/Johannesburg,1180078,cdonner,,2019-08-15 11:49:17 UTC,2021-02-28 20:31:16 UTC,research,,https://www.inaturalist.org/observations/30865526,https://static.inaturalist.org/photos/48250007/medium.jpg,,,,3,0,false,3,"72980-000, Pirenópolis, GO, BR",-15.805475,-48.87601167,88,,,,88,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
32076804,10-07-19 15:00,10-07-19,2019-07-10 18:00:00 UTC,Brasilia,1667539,marcia_martins,Márcia Cristina Martins da Silva,2019-09-03 22:19:54 UTC,2022-10-02 17:47:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/32076804,https://static.inaturalist.org/photos/50273450/medium.jpeg,,,,2,0,false,,"Delfinópolis, MG, 37910-000, Brasil",-20.34381227,-46.63090377,10052,,,,10052,,open,false,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,442103
35630929,2019-09-15 10:44:19 AM GMT-03:00,15-09-19,2019-09-15 13:44:19 UTC,Brasilia,2399177,mattheusmota,Mattheus Mota,2019-11-13 03:10:50 UTC,2021-02-28 20:31:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35630929,https://inaturalist-open-data.s3.amazonaws.com/photos/56203761/medium.jpeg,,,,4,0,false,2,"Planaltina - GO, Brasil",-15.12863659,-47.75792141,526,,,,526,,open,false,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,418239
36114104,2006/10/27 2:38 PM BST,27-10-06,2006-10-27 12:38:00 UTC,London,762150,ripleyrm,Ruth Ripley,2019-11-26 23:37:01 UTC,2023-06-28 23:29:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36114104,https://static.inaturalist.org/photos/57044758/medium.jpeg,,Discocactus,,4,1,false,,"Goiás, BR",-14.15054871,-47.90657922,5000,,,,30981,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
37459769,25-03-06 5:47,25-03-06,2006-03-25 08:47:00 UTC,Brasilia,2504781,marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-08-10 13:38:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459769,https://inaturalist-open-data.s3.amazonaws.com/photos/59388337/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.",2,0,false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,1466,,,,1466,,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,439568
37459770,25-03-06 8:08,25-03-06,2006-03-25 11:08:00 UTC,Brasilia,2504781,marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-08-10 13:38:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459770,https://inaturalist-open-data.s3.amazonaws.com/photos/59388338/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.",2,0,false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,1466,,,,1466,,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,439568
37459771,25-03-06 5:51,25-03-06,2006-03-25 08:51:00 UTC,Brasilia,2504781,marcondesoliveira,Marcondes Oliveira,2020-01-10 17:34:30 UTC,2021-12-07 14:36:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37459771,https://inaturalist-open-data.s3.amazonaws.com/photos/59388339/medium.jpg,,,"Arbusto rupícola,  cerca de 50cm, de altura, estéril. Área de Caatinga.",2,0,false,,"São Desidério, BA, 47820-000, Brasil",-12.3576313,-44.9772871,1466,,,,1466,,open,false,,,Leocereus bahiensis,Leocereus bahiensis,Rabo-de-rato-da-bahia,Plantae,439568
37526717,2011/10/17 9:57 AM BST,17-10-11,2011-10-17 08:57:00 UTC,London,1113555,scaramouche,,2020-01-12 16:40:38 UTC,2022-10-08 13:07:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37526717,https://inaturalist-open-data.s3.amazonaws.com/photos/59506909/medium.jpeg,,,,2,0,false,,"Minas Gerais, BR",-16.1453532,-45.27243855,2084,,,,30841,,obscured,true,,,Pilosocereus densiareolatus,Pilosocereus densiareolatus,Jamacaru-lanoso,Plantae,442092
37546207,23-05-19 12:38,23-05-19,2019-05-23 15:38:00 UTC,Brasilia,2497522,rafapsilva,Rafael Silva,2020-01-13 03:12:38 UTC,2023-03-17 02:04:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37546207,https://inaturalist-open-data.s3.amazonaws.com/photos/59540842/medium.jpg,,,Travesseiro-de-sogra,1,0,false,,Rio Paranaíba,-19.1980407,-46.23686213,1467,,,,1467,,open,false,gps,gps,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
37856454,24-01-19 11:50,24-01-19,2019-01-24 13:50:00 UTC,Mid-Atlantic,2498824,rdislich,Ricardo Dislich,2020-01-22 22:06:38 UTC,2021-01-05 02:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37856454,https://inaturalist-open-data.s3.amazonaws.com/photos/60094919/medium.jpeg,,,,2,0,false,,"Pirenópolis - GO, Brasil",-15.806241,-48.918505,10,,,,10,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
37874176,13-07-18 13:10,13-07-18,2018-07-13 16:10:00 UTC,Brasilia,295246,fernandas,Fernanda Souza,2020-01-23 13:33:27 UTC,2023-02-24 22:00:47 UTC,research,,https://www.inaturalist.org/observations/37874176,https://static.inaturalist.org/photos/60124071/medium.jpeg,,,,4,1,false,,"Mateiros, BR-TO, BR",-10.45974643,-46.47356757,7813,,,,31189,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
38443052,2020-01-28 11:34:41 AM GMT-03:00,28-01-20,2020-01-28 14:34:41 UTC,Brasilia,2399177,mattheusmota,Mattheus Mota,2020-02-08 23:11:51 UTC,2023-03-25 12:09:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38443052,https://inaturalist-open-data.s3.amazonaws.com/photos/61097303/medium.jpeg,,,Discocactus sp.,7,0,false,2,Parque Nacional da Chapada dos Veadeiros,-14.03835899,-47.62297142,16829,,,,16829,,open,false,gps,gps,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
38631922,Thu Jan 30 2020 10:38:04 GMT-0300 (GMT-3),30-01-20,2020-01-30 13:38:04 UTC,Brasilia,1539685,kfp,,2020-02-14 10:10:27 UTC,2022-06-15 23:05:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38631922,https://inaturalist-open-data.s3.amazonaws.com/photos/61426550/medium.jpg,,,Brasilicereus,2,0,false,3,"Goiás, BR",-13.88051372,-47.45364293,5,,,,30994,obscured,open,true,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,442103
39843681,Sun Mar 08 2020 08:31:54 GMT-0300 (GMT-3),08-03-20,2020-03-08 11:31:54 UTC,Brasilia,2071624,estevao_santos,,2020-03-11 16:49:48 UTC,2021-02-28 20:24:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39843681,https://inaturalist-open-data.s3.amazonaws.com/photos/63254681/medium.jpg,,,,3,0,false,3,"Cocalzinho de Goiás, GO, BR",-15.80564667,-48.85635333,,,,,,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
40750631,10-08-19 14:02,10-08-19,2019-08-10 17:02:00 UTC,Brasilia,1538527,leonardobergamini,Leonardo Bergamini,2020-03-26 12:54:42 UTC,2022-01-28 19:45:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/40750631,https://inaturalist-open-data.s3.amazonaws.com/photos/64595375/medium.jpeg,,,,3,0,false,,"Pirenópolis - GO, Brasil",-15.80532107,-48.91862699,8,,,,8,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
40757615,26-10-18 13:27,26-10-18,2018-10-26 16:27:00 UTC,Brasilia,1538527,leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:14 UTC,2023-03-17 02:11:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757615,https://inaturalist-open-data.s3.amazonaws.com/photos/64606187/medium.jpeg,,,,5,1,false,,"Goiás, BR",-13.87728829,-47.03018364,120,,,,30994,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
40757622,26-10-18 14:08,26-10-18,2018-10-26 17:08:00 UTC,Brasilia,1538527,leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:20 UTC,2022-06-18 18:07:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757622,https://inaturalist-open-data.s3.amazonaws.com/photos/64606408/medium.jpeg,,,,4,1,false,,"Goiás, BR",-13.95896168,-47.18472244,50,,,,30994,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
40757639,25-10-18 15:12,25-10-18,2018-10-25 18:12:00 UTC,Brasilia,1538527,leonardobergamini,Leonardo Bergamini,2020-03-26 15:33:34 UTC,2022-01-28 19:45:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/40757639,https://inaturalist-open-data.s3.amazonaws.com/photos/64606874/medium.jpeg,,,,3,0,false,,"Nova Roma - GO, 73820-000, Brasil",-13.96067294,-46.98913623,177,,,,177,,open,false,,,Pilosocereus machrisii,Pilosocereus machrisii,Facheiro-do-cerrado,Plantae,442103
40883653,21-03-08 13:57,21-03-08,2008-03-21 16:57:00 UTC,Brasilia,1538527,leonardobergamini,Leonardo Bergamini,2020-03-28 14:51:48 UTC,2022-06-18 18:06:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/40883653,https://inaturalist-open-data.s3.amazonaws.com/photos/64816131/medium.jpeg,,,,4,1,false,,"Goiás, BR",-17.7216367,-48.61783872,5145,,,,30716,,obscured,true,,,Discocactus catingicola,Discocactus catingicola,,Plantae,191671
47888205,2012/03/03 11:52 PM GMT,03-03-12,2012-03-03 23:52:00 UTC,London,270365,malacoderm,Michael Geiser,2020-05-30 19:49:25 UTC,2023-03-15 16:47:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47888205,https://inaturalist-open-data.s3.amazonaws.com/photos/75962047/medium.jpeg,,,,4,0,false,,"Mato Grosso, BR",-15.65696921,-56.00315086,30,,,,30870,,obscured,true,,,Discocactus heptacanthus,Discocactus heptacanthus,,Plantae,191672
50335255,08-06-19 11:03,08-06-19,2019-06-08 14:03:00 UTC,Brasilia,3183496,caminhadamineira,Caminhada Mineira,2020-06-20 22:38:14 UTC,2023-02-07 12:01:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50335255,https://inaturalist-open-data.s3.amazonaws.com/photos/79925106/medium.jpeg,,,Photo by Berenice Vilela,2,0,false,,"Carmo do Cajuru - MG, 35510-000, Brasil",-20.2529787,-44.7194932,208,,,,208,,,false,,,Coleocephalocereus estevesii,Coleocephalocereus estevesii,,Plantae,905569
56908061,06-04-20 15:22,06-04-20,2020-04-06 18:22:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-08-19 04:20:26 UTC,2021-02-28 20:21:15 UTC,research,CC0,https://www.inaturalist.org/observations/56908061,https://inaturalist-open-data.s3.amazonaws.com/photos/90721698/medium.jpeg,,,,4,0,false,,"Goiás, BR",-13.08251686,-46.46033905,12136,,,,31045,obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,443668
57358835,02-10-11 6:08,02-10-11,,Caracas,1169,diogoprov,Diogo B. Provete,2020-08-23 18:09:42 UTC,2021-02-28 20:20:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/57358835,https://inaturalist-open-data.s3.amazonaws.com/photos/91482028/medium.jpeg,,,,2,0,false,,"Pirenópolis - GO, Brasil",-15.79598092,-48.83709454,1657,,,,1657,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
58374760,18-06-20 13:08,18-06-20,2020-06-18 16:08:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-09-02 23:34:30 UTC,2021-02-28 20:20:29 UTC,research,CC0,https://www.inaturalist.org/observations/58374760,https://inaturalist-open-data.s3.amazonaws.com/photos/93187410/medium.jpeg,,,,3,0,false,,"Goiás, BR",-13.18608498,-46.47030132,12136,,,,31045,obscured,obscured,true,,,Cereus pierre-braunianus,Cereus pierre-braunianus,Mandacaru-de-Goiás,Plantae,438222
58374761,18-06-20 13:10,18-06-20,2020-06-18 16:10:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-09-02 23:34:31 UTC,2023-04-23 12:45:39 UTC,research,CC0,https://www.inaturalist.org/observations/58374761,https://inaturalist-open-data.s3.amazonaws.com/photos/93187802/medium.jpeg,,,,4,0,false,,"Goiás, BR",-13.17240465,-46.53028707,12136,,,,31045,obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,443668
58385165,18-06-20 13:59,18-06-20,2020-06-18 16:59:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-09-03 02:04:53 UTC,2023-03-05 01:27:17 UTC,research,CC0,https://www.inaturalist.org/observations/58385165,https://inaturalist-open-data.s3.amazonaws.com/photos/93207641/medium.jpeg,,,,4,0,false,,"Goiás, BR",-13.05810043,-46.56525694,12136,,,,31045,obscured,open,true,,,Siccobaccatus estevesii,Siccobaccatus estevesii,,Plantae,443668
59161024,03-08-20 10:45,03-08-20,2020-08-03 13:45:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-09-10 20:35:52 UTC,2021-01-05 02:03:43 UTC,research,CC0,https://www.inaturalist.org/observations/59161024,https://inaturalist-open-data.s3.amazonaws.com/photos/94509554/medium.jpeg,,,,2,0,false,,"Goiás, BR",-13.13779328,-46.41119782,12136,,,,31045,obscured,open,true,,,Tacinga saxatilis,Tacinga saxatilis,Quipá-açú,Plantae,444205
59161028,03-08-20 11:22,03-08-20,2020-08-03 14:22:00 UTC,Brasilia,2328400,tsssss,Tsssss,2020-09-10 20:35:52 UTC,2023-06-26 09:53:25 UTC,research,CC0,https://www.inaturalist.org/observations/59161028,https://inaturalist-open-data.s3.amazonaws.com/photos/94509656/medium.jpeg,,,,4,0,false,,"Goiás, BR",-13.02214546,-46.40407803,12136,,,,31045,obscured,obscured,true,,,Cereus pierre-braunianus,Cereus pierre-braunianus,Mandacaru-de-Goiás,Plantae,438222
60350336,Mon Sep 21 2020 16:50:24 GMT-0300 (GMT-3),21-09-20,2020-09-21 19:50:24 UTC,Brasilia,3642815,gualandi,Diego Gualandi,2020-09-21 19:52:03 UTC,2022-10-18 21:09:39 UTC,research,,https://www.inaturalist.org/observations/60350336,https://static.inaturalist.org/photos/96493111/medium.jpg,,,,2,0,false,3,"Americana, SP, BR",-22.69941971,-47.28549216,48,,,,48,,open,false,,,Andes organ pipe cactus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,327664
65554847,05-01-19 17:46,05-01-19,2019-01-05 19:46:00 UTC,Mid-Atlantic,3542499,urbinaurbana,Carla Urbina,2020-11-24 23:21:25 UTC,2021-02-28 20:18:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65554847,https://inaturalist-open-data.s3.amazonaws.com/photos/105531535/medium.jpeg,,,,3,0,false,,"Pirenópolis - GO, Brasil",-15.72666572,-48.89237881,576,,,,576,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
65554852,05-01-19 17:59,05-01-19,2019-01-05 19:59:00 UTC,Mid-Atlantic,3542499,urbinaurbana,Carla Urbina,2020-11-24 23:21:26 UTC,2021-02-28 20:18:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65554852,https://inaturalist-open-data.s3.amazonaws.com/photos/105531595/medium.jpeg,,,,3,0,false,,"Pirenópolis - GO, Brasil",-15.72666572,-48.89237881,576,,,,576,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
67459267,Sat Jan 02 2021 08:35:39 GMT-0400 (GMT-4),02-01-21,2021-01-02 12:35:39 UTC,Atlantic Time (Canada),862579,marcossevergnini,Marcos Severgnini,2021-01-02 15:20:22 UTC,2021-02-28 20:13:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/67459267,https://inaturalist-open-data.s3.amazonaws.com/photos/108995154/medium.jpg,,,,2,0,false,3,"Aquidauana, MS, BR",-20.45342,-55.557225,10,,,,10,,open,false,,,Cereus bicolor,Cereus bicolor,,Plantae,438210
67879199,06-01-21 12:28,06-01-21,2021-01-06 14:28:00 UTC,Mid-Atlantic,1667539,marcia_martins,Márcia Cristina Martins da Silva,2021-01-10 23:16:31 UTC,2023-04-10 10:37:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/67879199,https://static.inaturalist.org/photos/109783388/medium.jpg,,,,2,0,false,,"Minas Gerais, BR",-20.23478342,-46.7500022,245,,,,30490,,obscured,true,,,Arthrocereus melanurus melanurus,Arthrocereus melanurus melanurus,Mandacarim-paulista,Plantae,870569
68254886,2021-01-16 11:19:50 AM GMT-03:00,16-01-21,2021-01-16 14:19:50 UTC,Brasilia,2399177,mattheusmota,Mattheus Mota,2021-01-18 03:53:24 UTC,2023-04-06 10:55:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68254886,https://inaturalist-open-data.s3.amazonaws.com/photos/110471445/medium.jpeg,,,,3,0,false,2,"Goiás, BR",-15.32185558,-47.64727529,,,,,30899,obscured,open,true,gps,gps,Cereus jamacaru calcirupicola,Cereus jamacaru calcirupicola,Mandacaru-do-calcário,Plantae,418239
68509186,08-01-21 12:18,08-01-21,2021-01-08 14:18:00 UTC,Mid-Atlantic,749284,liuid,Liu Idárraga Orozco,2021-01-23 20:53:52 UTC,2022-08-16 13:29:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68509186,https://inaturalist-open-data.s3.amazonaws.com/photos/222986104/medium.jpg,,,,2,0,false,,"RPPN Vargem Grande, Pirenópolis - GO, 72980-000, Brasil",-15.8054264,-48.91955495,168,,,,168,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
68513498,08-01-21 13:36,08-01-21,2021-01-08 15:36:00 UTC,Mid-Atlantic,749284,liuid,Liu Idárraga Orozco,2021-01-23 22:12:45 UTC,2021-02-28 19:53:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68513498,https://inaturalist-open-data.s3.amazonaws.com/photos/110948776/medium.jpeg,,,,2,0,false,,"RPPN Vargem Grande, Pirenópolis - GO, 72980-000, Brasil",-15.80426318,-48.9183643,132,,,,132,,open,false,,,Pilosocereus vilaboensis,Pilosocereus vilaboensis,Facheiro-amarelo,Plantae,442118
68700004,2017/06/14 1:33 PM UTC,14-06-17,2017-06-14 13:33:00 UTC,UTC,3954135,marcusborba,Marcus Borba,2021-01-27 22:29:21 UTC,2023-04-10 10:36:43 UTC,research,,https://www.inaturalist.org/observations/68700004,https://static.inaturalist.org/photos/111308874/medium.jpg,,,,2,0,false,,"Minas Gerais, BR",-20.71789264,-46.18875363,7936,,,,30453,,obscured,true,,,Arthrocereus melanurus,Arthrocereus melanurus,Mandacarim-melancólico,Plantae,189493
69504699,25-02-17,25-02-17,,UTC,918502,leonardovonlinsingen,Leonardo von Linsingen,2021-02-13 15:22:52 UTC,2021-02-28 07:24:14 UTC,research,,https://www.inaturalist.org/observations/69504699,https://static.inaturalist.org/photos/112790626/medium.jpeg,,,,2,0,false,2,"Sengés - PR, 84220-000, Brasil",-24.12033389,-49.3912442,158,,,,158,,open,false,gps,gps,Cereus hildmannianus,Cereus hildmannianus,Mandacaru-de-fruto-amarelo,Plantae,327664
